date,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score,ticker
2010-01-04,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-05,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-06,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-07,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-08,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-11,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-12,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-13,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-14,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-15,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-19,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-20,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-21,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-22,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-25,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-26,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-27,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-28,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-01-29,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-01,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-02,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-03,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-04,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-05,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-08,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-09,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-10,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-11,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-12,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-16,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
2010-02-17,1.817786586535388,1.6127485454894188,0.1433731858576817,0.4525615684598536,0.8606623996748959,39.68761220825853,0.089868582723436,0.6089587475149105,599.3837866514314,0.0,0.0,0.3500533490514532,MRK
