date,Current Ratio,Acid Test Ratio,Operating Cash Flow Ratio,Debt Ratio,Debt to Equity Ratio,Interest Coverage Ratio,Asset Turnover Ratio,Inventory Turnover Ratio,Day Sales in Inventory Ratio,Return on Ratio,Return on Equity Ratio,Quality Score,ticker
2010-01-04,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-05,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-06,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-07,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-08,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-11,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-12,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-13,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-14,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
2010-01-15,0.6336816362827924,0.8653623832814584,0.0176078257003112,0.8848855327819729,7.687005414410662,1.709964412811388,0.0546565983459187,3.975218658892128,91.81884855152182,0.0,0.0,0.0365362379627834,AXP
